상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
17434728,바른치킨,수지상현점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41465,용인시 수지구,4146558000,상현2동,4146510700,상현동,4146510700108580000,1,대지,858,,경기도 용인시 수지구 상현동 858,414653205005,경기도 용인시 수지구 만현로,79,,4146510700108580000026653,만현마을5단지아이파크,경기도 용인시 수지구 만현로 79,448526,16930,,1,,127.08710732731,37.3092895194298
17434785,처갓집양념치킨,수유화계점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11305,강북구,1130563500,수유3동,1130510300,수유동,1130510300100350004,1,대지,35,4,서울특별시 강북구 수유동 35-4,113054124005,서울특별시 강북구 노해로17길,51,,1130510300100350004008788,,서울특별시 강북구 노해로17길 51,142872,01076,,,,127.019402952986,37.6404003295758
17434844,철인7호치킨,홍대점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11440,마포구,1144066000,서교동,1144012000,서교동,1144012000104020004,1,대지,402,4,서울특별시 마포구 서교동 402-4,114404139430,서울특별시 마포구 양화로6길,99,3,1144012000104020004028223,,서울특별시 마포구 양화로6길 99-3,121895,04048,,,,126.91976322122,37.5485347434379
17434877,자담치킨,김해북부점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48250,김해시,4825055000,북부동,4825010700,삼계동,4825010700114470007,1,대지,1447,7,경상남도 김해시 삼계동 1447-7,482504805032,경상남도 김해시 가야로157번길,11,,4825010700114470007081539,,경상남도 김해시 가야로157번길 11,621070,50899,,1,,128.873132833235,35.2636884089218
17434889,바람난닭,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31110,중구,3111052000,반구1동,3111011800,반구동,3111011800105800022,1,대지,580,22,울산광역시 중구 반구동 580-22,311104307197,울산광역시 중구 반구정2길,20,,3111011800105800022019058,,울산광역시 중구 반구정2길 20,681807,44501,,,,129.34258948698,35.5561602661891
17435059,광화문치킨뽀끼,종로구청점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11110,종로구,1111061500,종로1.2.3.4가동,1111012400,수송동,1111012400100580000,1,대지,58,,서울특별시 종로구 수송동 58,111103100006,서울특별시 종로구 삼봉로,81,,1111012400100580000017956,두산위브파빌리온,서울특별시 종로구 삼봉로 81,110858,03150,,15,,126.981794436761,37.5723869222964
17435087,달구벌클라쓰,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27290,달서구,2729057100,용산1동,2729011100,용산동,2729011100109310005,1,대지,931,5,대구광역시 달서구 용산동 931-5,272903147028,대구광역시 달서구 용산서로,10,,2729011100109310005003635,,대구광역시 달서구 용산서로 10,704936,42628,,,,128.52957468551,35.8577995716223
17435109,치킨매니아,서강점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11440,마포구,1144060000,대흥동,1144011000,노고산동,1144011000100310102,1,대지,31,102,서울특별시 마포구 노고산동 31-102,114404139012,서울특별시 마포구 고산길,22,,1144011000100310102024470,,서울특별시 마포구 고산길 22,121806,04108,,6,,126.938352986859,37.5535869959248
17435115,해남닭강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44825,태안군,4482525300,안면읍,4482525321,안면읍,4482525321113320003,1,대지,1332,3,충청남도 태안군 안면읍 승언리 1332-3,448254592114,충청남도 태안군 안면읍 방포1길,28,,4482525321200180459001826,,충청남도 태안군 안면읍 방포1길 28,357961,32166,,,,126.333428662456,36.5088881032311
17435116,아주커치킨,운암1점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29170,북구,2917060100,운암1동,2917010900,운암동,2917010900100690000,1,대지,69,,광주광역시 북구 운암동 69,291703162007,광주광역시 북구 대자로,55,,2917010900100670005000005,벽산블루밍메가씨티,광주광역시 북구 대자로 55,500923,61260,,,,126.879001864962,35.1756996001217
17435249,속초마약강정,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,42,강원도,42210,속초시,4221054000,금호동,4221010300,중앙동,4221010300104710011,1,대지,471,11,강원도 속초시 중앙동 471-11,422104469250,강원도 속초시 중앙시장로8길,28,5,4221010300104710011016044,,강원도 속초시 중앙시장로8길 28-5,217807,24826,,,,128.591337583069,38.2056752937871
17435251,누나홀닭,겉포메트로자이점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41570,김포시,4157051500,김포본동,4157010200,걸포동,4157010200102640004,1,대지,264,4,경기도 김포시 걸포동 264-4,415703209005,경기도 김포시 걸포2로,83,,4157010200102640004000001,한강메트로자이1단지,경기도 김포시 걸포2로 83,415020,10099,,,,126.701015039975,37.6330174507803
17435279,피자나라치킨공주,이천부발점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41500,이천시,4150025300,부발읍,4150025328,부발읍,4150025328104090011,1,대지,409,11,경기도 이천시 부발읍 신하리 409-11,415004421036,경기도 이천시 부발읍 경충대로2273번길,14,9,4150025328104090011006945,,경기도 이천시 부발읍 경충대로2273번길 14-9,467863,17328,,,,127.473673887992,37.2612679797031
17435435,푸라닭치킨,울산유곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31110,중구,3111060000,태화동,3111011000,유곡동,3111011000101110017,1,대지,111,17,울산광역시 중구 유곡동 111-17,311104307415,울산광역시 중구 평동3길,38,,3111011000101110017004700,,울산광역시 중구 평동3길 38,681818,44466,,,,129.304034932955,35.5584942218077
17435446,BHC치킨,동탄산척동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159061000,동탄7동,4159013500,산척동,4159013500107110005,1,대지,711,5,경기도 화성시 산척동 711-5,415904852418,경기도 화성시 동탄산척로2나길,4,6,4159042029200160000000003,,경기도 화성시 동탄산척로2나길 4-6,,18496,,,,127.114105047891,37.174275734853
17435480,치킨포차,SSEN,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41610,광주시,4161034000,퇴촌면,4161034022,퇴촌면,4161034022105260000,1,대지,526,,경기도 광주시 퇴촌면 관음리 526,416103211023,경기도 광주시 퇴촌면 천진암로,555,3,4161034022105260000000001,,경기도 광주시 퇴촌면 천진암로 555-3,464842,12713,,,,127.328270265677,37.4616474386938
17435522,페리카나치킨,하당동아점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46110,목포시,4611075800,신흥동,4611015800,상동,4611015800108780004,1,대지,878,4,전라남도 목포시 상동 878-4,461104643431,전라남도 목포시 신흥로45번길,2,,4611015800108780004011317,,전라남도 목포시 신흥로45번길 2,530822,58690,,,,126.425834312979,34.8034556467837
17435532,페리카나치킨,양덕합성점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48127,창원시 마산회원구,4812759000,합성2동,4812710600,합성동,4812710600107330003,1,대지,733,3,경상남도 창원시 마산회원구 합성동 733-3,481274790358,경상남도 창원시 마산회원구 합성옛길,97,,4812710600107330003039428,,경상남도 창원시 마산회원구 합성옛길 97,630522,51362,,,,128.582109221942,35.2364038565037
17435548,멕시카나치킨,경신점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27260,수성구,2726054000,범어4동,2726010100,범어동,2726010100102190031,1,대지,219,31,대구광역시 수성구 범어동 219-31,272604238070,대구광역시 수성구 달구벌대로508길,11,,2726010100102190031022733,,대구광역시 수성구 달구벌대로508길 11,706822,42089,,,,128.640602724432,35.8576194673518
17435574,교촌치킨,중화산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45111,전주시 완산구,4511167200,중화산2동,4511112800,중화산동2가,4511112800107770006,1,대지,777,6,전라북도 전주시 완산구 중화산동2가 777-6,451114598236,전라북도 전주시 완산구 신촌4길,4,,4511112800107770006026017,,전라북도 전주시 완산구 신촌4길 4,560839,54975,,,,127.117734760346,35.817962686303
17435577,지코바치킨,부평1호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,28,인천광역시,28237,부평구,2823751000,부평1동,2823710100,부평동,2823710100101820052,1,대지,182,52,인천광역시 부평구 부평동 182-52,282374262094,인천광역시 부평구 광장로30번길,56,1,2823710100101820052111036,,인천광역시 부평구 광장로30번길 56-1,403819,21404,,,,126.727709504776,37.4904513637536
17435618,페리카나치킨,금산2점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44710,금산군,4471025000,금산읍,4471025022,금산읍,4471025022103910004,1,대지,391,4,충청남도 금산군 금산읍 중도리 391-4,447104571023,충청남도 금산군 금산읍 건삼전길,38,,4471025022103910004019576,다솜실비식당,충청남도 금산군 금산읍 건삼전길 38,312806,32740,,,,127.491562573375,36.1022539325597
17435655,HOT게이트99치킨,번동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11305,강북구,1130559500,번1동,1130510200,번동,1130510200104600101,1,대지,460,101,서울특별시 강북구 번동 460-101,113053005038,서울특별시 강북구 한천로,998,,1130510200104600101017088,,서울특별시 강북구 한천로 998,142865,01059,,,,127.030404674765,37.6378241987639
17435659,철인7호치킨,화명점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26320,북구,2632054300,화명3동,2632010200,화명동,2632010200122660003,1,대지,2266,3,부산광역시 북구 화명동 2266-3,263204196053,부산광역시 북구 금곡대로303번길,80,,2632010200122660003004240,코아프라자,부산광역시 북구 금곡대로303번길 80,616852,46524,,,,129.009378118269,35.2361639259841
17435704,노랑통닭,동탄장지점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159062000,동탄8동,4159013600,장지동,4159013600110160001,1,대지,1016,1,경기도 화성시 장지동 1016-1,415904857651,경기도 화성시 동탄장지천6길,63,,4159013600101050000000001,,경기도 화성시 동탄장지천6길 63,,18508,,,,127.107878930824,37.1578918943848
17435708,푸라닭,안산원곡점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41273,안산시 단원구,4127358000,선부1동,4127310900,선부동,4127310900111880000,1,대지,1188,,경기도 안산시 단원구 선부동 1188,412733191035,경기도 안산시 단원구 선부광장남로,17,,4127310900109540000044653,안산라프리모,경기도 안산시 단원구 선부광장남로 17,425141,15372,,,,126.803193345204,37.3311776100942
17435712,철인7호치킨,안락명장점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26260,동래구,2626076100,명장1동,2626010100,명장동,2626010100100670062,1,대지,67,62,부산광역시 동래구 명장동 67-62,262604190168,부산광역시 동래구 명장로20번길,93,,2626010100100670062022352,,부산광역시 동래구 명장로20번길 93,607808,47780,,,,129.100510803939,35.2020366175951
17435723,오리지널87닭강정,노량진점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11590,동작구,1159051000,노량진1동,1159010100,노량진동,1159010100100900008,1,대지,90,8,서울특별시 동작구 노량진동 90-8,115904157062,서울특별시 동작구 노량진로16길,27,,1159010100101190001032154,,서울특별시 동작구 노량진로16길 27,156800,06922,,,,126.944060889665,37.5123883924038
17435729,깻잎두마리치킨,독산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11545,금천구,1154563000,독산3동,1154510200,독산동,1154510200108870001,1,대지,887,1,서울특별시 금천구 독산동 887-1,115453117009,서울특별시 금천구 문성로,8,,1154510200108870001016904,동은노보빌아파트,서울특별시 금천구 문성로 8,153819,08552,,7,,126.904571181696,37.4761220417061
17435736,봉구통닭,신림역점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11620,관악구,1162064500,서원동,1162010200,신림동,1162010200116380026,1,대지,1638,26,서울특별시 관악구 신림동 1638-26,116204160541,서울특별시 관악구 신림로59길,11,,1162010200116380026021314,,서울특별시 관악구 신림로59길 11,151930,08776,,3,,126.928984337153,37.4829866056414
17435813,맘스터치,평택고덕점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41220,평택시,4122033000,고덕면,4122033029,고덕면,4122033029143080001,1,대지,4308,1,경기도 평택시 고덕면 여염리 4308-1,412204856219,경기도 평택시 고덕면 고덕국제3길,30,,4122033029100000000000302,,경기도 평택시 고덕면 고덕국제3길 30,451841,17770,,,,127.047499266774,37.0483239455711
17435821,봉구통닭,배곧신도시점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41390,시흥시,4139059700,배곧2동,4139013500,배곧동,4139013500102180000,1,대지,218,,경기도 시흥시 배곧동 218,413904853127,경기도 시흥시 서울대학로264번길,35,,4139013200117710001000046,시흥배곧아브뉴프랑센트럴그린,"경기도 시흥시 서울대학로264번길 35, (배곧동)",,15011,,,,126.72845322534,37.3677015237709
17435834,철인7호치킨,연산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26470,연제구,2647068000,연산4동,2647010200,연산동,2647010200107600012,1,대지,760,12,부산광역시 연제구 연산동 760-12,264703135002,부산광역시 연제구 고분로,15,,2647010200107600012001303,,부산광역시 연제구 고분로 15,611822,47550,,,,129.084252712099,35.1859493558807
17435872,60계치킨,충북혁신도시점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,43,충청북도,43770,음성군,4377033000,맹동면,4377033028,맹동면,4377033028112370000,1,대지,1237,,충청북도 음성군 맹동면 두성리 1237,437703000235,충청북도 음성군 맹동면 대하로,268,,4377033028112370000000001,,충청북도 음성군 맹동면 대하로 268,369811,27738,,,,127.544468069039,36.9109532431073
17435875,60계치킨,부산대연점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26290,남구,2629055000,대연5동,2629010600,대연동,2629010600114720005,1,대지,1472,5,부산광역시 남구 대연동 1472-5,262904193432,부산광역시 남구 진남로46번길,28,,2629010600114720014008293,한우맨션,부산광역시 남구 진남로46번길 28,608808,48437,2,5,,129.090713827253,35.139469838512
17435894,철인7호치킨,덕천점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,26,부산광역시,26320,북구,2632056000,덕천2동,2632010400,덕천동,2632010400104160022,1,대지,416,22,부산광역시 북구 덕천동 416-22,263204196352,부산광역시 북구 의성로122번길,42,,2632010400104160022002985,덕천시티빌라,부산광역시 북구 의성로122번길 42,616820,46578,A,,,129.008859798994,35.2093790062799
17435914,처갓집양념치킨,산호점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48125,창원시 마산합포구,4812565000,산호동,4812511800,산호동,4812511800100360022,1,대지,36,22,경상남도 창원시 마산합포구 산호동 36-22,481253329018,경상남도 창원시 마산합포구 산호남로,6,,4812511800100360022021361,,경상남도 창원시 마산합포구 산호남로 6,631853,51332,,,,128.580603115851,35.2177697537823
17435915,바사쿠,옥포천년나무점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,27,대구광역시,27710,달성군,2771026200,옥포읍,2771026223,옥포읍,2771026223111320000,1,대지,1132,,대구광역시 달성군 옥포읍 강림리 1132,277103341010,대구광역시 달성군 옥포읍 돌미로,52,,2771034023111320000000001,,대구광역시 달성군 옥포읍 돌미로 52,711842,42974,,,,128.439979964832,35.7795644843063
17435966,또봉이통닭,서울신정동점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11470,양천구,1147064000,신정3동,1147010100,신정동,1147010100111480002,1,대지,1148,2,서울특별시 양천구 신정동 1148-2,114703005068,서울특별시 양천구 중앙로,235,,1147010100111480002004555,,서울특별시 양천구 중앙로 235,158863,08077,,5,,126.853810722112,37.5173767919929
17436016,닭일배송,여수문수점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,46,전라남도,46130,여수시,4613071000,문수동,4613012000,문수동,4613012000100530007,1,대지,53,7,전라남도 여수시 문수동 53-7,461304646372,전라남도 여수시 문수북6길,26,,4613012000100530007008430,,전라남도 여수시 문수북6길 26,550816,59699,,2,,127.707860789623,34.7591970771225
17436040,네네치킨,오정점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41190,부천시,4119083000,오정동,4119011700,오정동,4119011700105750024,1,대지,575,24,경기도 부천시 오정동 575-24,411904358088,경기도 부천시 부천로478번길,60,,4119910100105750024000001,차오름빌,경기도 부천시 부천로478번길 60,421816,14437,202,,,126.784973371312,37.5280777270208
17436063,치킨매니아,영등포시장점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11560,영등포구,1156053500,영등포동,1156010400,영등포동3가,1156010400100040006,1,대지,4,6,서울특별시 영등포구 영등포동3가 4-6,115603118022,서울특별시 영등포구 영등포로,238,,1156010400100040006035064,,서울특별시 영등포구 영등포로 238,150030,07302,,,,126.907721179101,37.5191221050558
17436064,60계치킨,아산신용화점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44200,아산시,4420058000,온양2동,4420010100,온천동,4420010100129630000,1,대지,2963,,충청남도 아산시 온천동 2963,442004559842,충청남도 아산시 용화로48번길,3,23,4420011200111070000000001,,충청남도 아산시 용화로48번길 3-23,336012,31576,,,,127.009046106733,36.7763059692437
17436079,치킨먹고팔자피자,구리점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41310,구리시,4131058000,수택2동,4131010500,수택동,4131010500104800022,1,대지,480,22,경기도 구리시 수택동 480-22,413104388138,경기도 구리시 원수택로64번길,53,,4131010500104800022005773,,경기도 구리시 원수택로64번길 53,471820,11932,,,,127.144782258333,37.5956207700094
17436090,처갓집양념치킨,주월점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29155,남구,2915569000,주월1동,2915510600,주월동,2915510600104280019,1,대지,428,19,광주광역시 남구 주월동 428-19,291554283390,광주광역시 남구 서문대로749번길,15,1,2915510600104280019012296,처가집양념통닭,광주광역시 남구 서문대로749번길 15-1,503836,61724,,,,126.8959428276,35.1260174210035
17436091,처갓집양념치킨,조치원점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,36,세종특별자치시,36110,세종특별자치시,3611025000,조치원읍,3611025028,조치원읍,3611025028100940003,1,대지,94,3,세종특별자치시 조치원읍 침산리 94-3,361104574549,세종특별자치시 조치원읍 행복길,20,,4473025028100940003032911,,세종특별자치시 조치원읍 행복길 20,339887,30021,,,,127.29171528477,36.603240996146
17436100,영계소문,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159052000,진안동,4159011800,능동,4159011800106680001,1,대지,668,1,경기도 화성시 능동 668-1,415903210001,경기도 화성시 10용사로,260,,4159011800106680001000001,,경기도 화성시 10용사로 260,445390,18418,,,,127.046637268643,37.1987757541793
17436104,신진통닭,평택세교점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41220,평택시,4122064000,세교동,4122012000,세교동,4122012000105610025,1,대지,561,25,경기도 평택시 세교동 561-25,412203188039,경기도 평택시 세교공원로,16,,4122012000105610025012757,,경기도 평택시 세교공원로 16,450818,17839,,,,127.080685593055,37.0008168652888
17436114,순수치킨,동탄호수점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41590,화성시,4159061000,동탄7동,4159013500,산척동,4159013500107170001,1,대지,717,1,경기도 화성시 산척동 717-1,415902348100,경기도 화성시 동탄대로,198,,4159042029201320002000001,,경기도 화성시 동탄대로 198,,18501,,7,,127.107295090167,37.1721160310887
17436192,대박나자부자치킨,,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,29,광주광역시,29200,광산구,2920061000,월곡2동,2920012700,산정동,2920012700109350007,1,대지,935,7,광주광역시 광산구 산정동 935-7,292004289217,광주광역시 광산구 산정공원로71번길,18,4,2920012700109350007003254,,광주광역시 광산구 산정공원로71번길 18-4,506056,62334,,,,126.805669045437,35.1741333885501
17436202,신통치킨,대정점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30200,유성구,3020052000,진잠동,3020010300,대정동,3020010300103140002,1,대지,314,2,대전광역시 유성구 대정동 314-2,302004301127,대전광역시 유성구 대정로28번안길,75,,3020010300103140002000001,,대전광역시 유성구 대정로28번안길 75,305251,34219,,,,127.321086520172,36.3130538479721
17436204,교촌치킨,구산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48250,김해시,4825055000,북부동,4825010600,구산동,4825010600102750008,1,대지,275,8,경상남도 김해시 구산동 275-8,482503329005,경상남도 김해시 구산로,44,,4825010600102750008054745,,경상남도 김해시 구산로 44,621900,50910,,,,128.872913011527,35.2483122023149
17436265,농부아저씨닭치기,호성점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45113,전주시 덕진구,4511362000,호성동,4511311600,호성동1가,4511311600108150001,1,대지,815,1,전라북도 전주시 덕진구 호성동1가 815-1,451134601503,전라북도 전주시 덕진구 호성2길,22,,4511311600108150001015779,,전라북도 전주시 덕진구 호성2길 22,561211,54904,,4,,127.151668129172,35.859135473437
17436406,멕시칸치킨,청도점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,47,경상북도,47820,청도군,4782025300,청도읍,4782025321,청도읍,4782025321106890005,1,대지,689,5,경상북도 청도군 청도읍 고수리 689-5,478204757029,경상북도 청도군 청도읍 고수서4길,8,,4782025321106890005053825,,경상북도 청도군 청도읍 고수서4길 8,714802,38344,,1,,128.742231632482,35.6433019851937
17436448,금빛통닭1987,지족점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30200,유성구,3020054800,노은3동,3020012000,지족동,3020012000110910004,1,대지,1091,4,대전광역시 유성구 지족동 1091-4,302003167104,대전광역시 유성구 지족북로,45,,3020012000110910004000001,,대전광역시 유성구 지족북로 45,305330,34070,,4,,127.304062908153,36.3890570446817
17436563,굽네치킨,김제점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,45,전라북도,45210,김제시,4521051000,요촌동,4521010100,요촌동,4521010100105850003,1,대지,585,3,전라북도 김제시 요촌동 585-3,452104616707,전라북도 김제시 요촌중길,45,,4521010100105850003000001,,전라북도 김제시 요촌중길 45,576807,54382,,,,126.891017594705,35.8049178427639
17436573,치킨더홈,전하점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31170,동구,3117055000,전하1동,3117010400,전하동,3117010400105500019,1,대지,550,19,울산광역시 동구 전하동 550-19,311704313056,울산광역시 동구 녹수길,111,,3117010400105500042001391,현대한마음아파트,울산광역시 동구 녹수길 111,682819,44040,,,,129.424714132523,35.5137220371626
17436655,호식이두마리치킨,약대점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,41,경기도,41190,부천시,4119074200,신중동,4119010500,약대동,4119010500101450007,1,대지,145,7,경기도 부천시 약대동 145-7,411903185015,경기도 부천시 중동로,366,,4119510500101450007001227,,경기도 부천시 중동로 366,420830,14518,,1,,126.770171052963,37.5124808194429
17436686,BHC치킨,문창점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,30,대전광역시,30110,동구,3011053000,효동,3011010300,효동,3011010300102580003,1,대지,258,3,대전광역시 동구 효동 258-3,301103010002,대전광역시 동구 대전로,627,,3011010300102580003031708,,대전광역시 동구 대전로 627,300030,34634,,,,127.439669926712,36.3166335971704
17436687,가마로강정,석관점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,11,서울특별시,11290,성북구,1129081000,석관동,1129013900,석관동,1129013900101330033,1,대지,133,33,서울특별시 성북구 석관동 133-33,112904121784,서울특별시 성북구 화랑로40길,40,,1129013900101330033002929,,서울특별시 성북구 화랑로40길 40,136817,02781,,,,127.063751298214,37.6133510197983
17436731,강정이기가막혀,울산범서점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,31,울산광역시,31710,울주군,3171025900,범서읍,3171025922,범서읍,3171025922106100013,1,대지,610,13,울산광역시 울주군 범서읍 천상리 610-13,317104320008,울산광역시 울주군 범서읍 천상중앙길,76,,3171025922103280003002918,,울산광역시 울주군 범서읍 천상중앙길 76,689855,44928,,1,,129.228165078402,35.5631666520646
17436791,네네치킨,덕산점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48860,산청군,4886036000,시천면,4886036022,시천면,4886036022107300002,1,대지,730,2,경상남도 산청군 시천면 사리 730-2,488603345006,경상남도 산청군 시천면 남명로,232,,4886036022107300002001214,덕산부동산,경상남도 산청군 시천면 남명로 232,666934,52234,,2,,127.842100586063,35.2769847968741
17436804,자담치킨,거제옥포점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,48,경상남도,48310,거제시,4831056000,옥포2동,4831010600,옥포동,4831010600108740004,1,대지,874,4,경상남도 거제시 옥포동 874-4,483103337020,경상남도 거제시 성산로,51,,4831010600108740004042123,석천아트타운2차,경상남도 거제시 성산로 51,656907,53216,,,,128.695706283717,34.900966155286
17436812,바보스,당진채운점,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,I56193,치킨 전문점,44,충청남도,44270,당진시,4427052000,당진2동,4427010200,채운동,4427010200111250000,1,대지,1125,,충청남도 당진시 채운동 1125,442703265080,충청남도 당진시 운곡로,197,8,4483025022102850000000001,신당진이안아파트,충청남도 당진시 운곡로 197-8,343928,31781,,2,,126.620288576266,36.8955068254916
